TAS Agency,TAS Major Program,TAS Sub Program,Department ID,Department Name,Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Contracting Office Region,PIID,Modification Number,Transaction Number,Referenced IDV PIID,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,Last Date to Order,Funding Agency ID,Funding Agency Name,Funding Office ID,Funding Office Name,Product or Service Code,Product or Service Description,NAICS Code,NAICS Description,Description of Requirement,Principal Place of Performance County Name,Principal Place of Performance Location Name,Principal Place of Performance State Code,Congressional District - Place of Performance,Principal Place of Performance Zip Code,Principal Place of Performance Country Name,Country of Origin,Extent Competed,Reason Not Competed,Solicitation Procedures,Type of Set Aside,Statutory Exceptions to Fair Opportunity,Type Of Contract Pricing,Award Type,Reason For Modification,DUNS Number,Vendor Name,Vendor Address Line 1,Vendor Address Line 2,Vendor Address City,Vendor Address State Name,Vendor Address Zip Code,Vendor Address Country Name,Vendor Congressional District,Is Vendor Business Type - 8(a) Firm,Is Vendor Business Type - 8a Joint Venture,Is Vendor Business Type - HUBZone Firm,Is Vendor Business Type - SDB Concern,Is Vendor Business Type - Self-Certifed Small Disadvantaged Business,Is Vendor Business Type - Veteran Owned,Is Vendor Business Type - Service Disabled Vet,Is Vendor Business Type - Women Owned,Is Vendor Business Type - Minority Owned Business,Is Vendor Business Type - Asian Indian,Is Vendor Business Type - Asian Pacific,Is Vendor Business Type - Black Owned,Is Vendor Business Type - Hispanic Owned,Is Vendor Business Type - Native American,Is Vendor Business Type - Other Minority Owned,Is Vendor Business Type - Alaskan Native Owned Corporation or Firm,Is Vendor Business Type - American Indian,Is Vendor Business Type - Indian Tribe,Is Vendor Business Type - Native Hawaiian Owned Organization or Firm,Is Vendor Business Type - Tribally Owned,Is Vendor Business Type - Emerging Small Business,Contracting Officer's Business Size Determination,Number Of Offers Received,Number of Actions,Action Obligation,Base and Exercised Options Value,Base and All Options Value
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001330141,0,0,NNG07DA39B,12/20/2012,12/20/2012,12/31/2013,12/31/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7035,ADP SUPPORT EQUIPMENT,541519,OTHER COMPUTER RELATED SERVICES,IGF::CT::IGF RECOVERY FUNDS- A PURCHASE OF CISCO EQUIPMENT,FAIRFAX,CHANTILLY,VA,10,201512298,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,ONLY ONE SOURCE - OTHER ,FIRM FIXED PRICE,DELIVERY ORDER,,827714507,"IRON BOW TECHNOLOGIES, LLC",4800 WESTFIELDS BLVD,,CHANTILLY,VIRGINIA,201512299,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$989,354.13","$989,354.13","$989,354.13"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001330143,0,0,GS35F4543G,12/21/2012,12/21/2012,01/20/2013,01/20/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7030,ADP SOFTWARE,541519,OTHER COMPUTER RELATED SERVICES,EBUY/GSA - DCVI EXPANSION BACKUP SW - SYMANTEC  ---  SYMANTEC BACKUP SOFTWARE TO SUPPORT THE DCVI,FAIRFAX,HERNDON,VA,10,201716126,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,786468199,"DLT SOLUTIONS, LLC",13861 SUNRISE VALLEY DR STE 400,,HERNDON,VIRGINIA,201716126,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,4,1,"$209,991.10","$209,991.10","$209,991.10"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001330148,0,0,GS35F0794M,12/28/2012,12/28/2012,01/31/2014,01/31/2014,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541519,OTHER COMPUTER RELATED SERVICES,"EBUY/GSA - VMWARE ENGINEERING SUPPORT 
IGF::CT::IGF    CRITICAL FUNCTIONS",BALTIMORE CITY,BALTIMORE,MD,07,212352000,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,877238592,"AUGUST SCHELL ENTERPRISES, INC.",51 MONROE ST STE 1802,,ROCKVILLE,MARYLAND,208502421,UNITED STATES,08,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,3,1,"$319,897.60","$319,897.60","$319,897.60"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001330177,0,0,GS35F0119Y,12/31/2012,12/31/2012,12/31/2013,12/31/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,511210,SOFTWARE PUBLISHERS,"GSA - RED HAT ENGINEER SUPPORT FOR SOLARIS TO LINUX MIGRATION - CS  ---  RED HAT ENGINEER SUPPORT TO ASSIST IN MIGRATION FROM SOLARIS TO LINUX RED HAT ARCHITECTURE

IGF::OT::IGF    OTHER FUNCTIONS",FAIRFAX,RESTON,VA,08,201915430,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,088365767,CARAHSOFT TECHNOLOGY CORPORATION,12369 SUNRISE VALLEY DR STE D2,,RESTON,VIRGINIA,201915430,UNITED STATES,08,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,10,1,"$370,404.04","$370,404.04","$370,404.04"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001130565,15,0,NNG07DA31B,12/13/2012,12/13/2012,01/12/2013,01/12/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7050,ADP COMPONENTS,541519,OTHER COMPUTER RELATED SERVICES,RECOVERY FUNDS - PURCHASE NEW EQUIPMENT,FAIRFAX,CHANTILLY,VA,10,201512298,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,CHANGE ORDER,827714507,"IRON BOW TECHNOLOGIES, LLC",4800 WESTFIELDS BLVD STE 300,,CHANTILLY,VIRGINIA,201512299,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,7,1,"$528,125.92","$528,125.92","$528,125.92"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001130565,24,0,NNG07DA31B,05/08/2013,05/08/2013,12/31/2013,12/31/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7050,ADP COMPONENTS,541519,OTHER COMPUTER RELATED SERVICES,THE PURCHASE OF ADDITIONAL CISCO EQUIPMENT UTILIZING IRONBOWS CONTRACT SS00-11-30565 WITH SSA AND NASA SEWP CONTRACT NUMBER NNG07DA31B.,FAIRFAX,CHANTILLY,VA,10,201512298,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,EXERCISE AN OPTION,827714507,"IRON BOW TECHNOLOGIES, LLC",4800 WESTFIELDS BLVD STE 300,,CHANTILLY,VIRGINIA,201512299,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,7,1,"$238,774.67","$238,774.67","$238,774.67"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0682,0,0,SS000760066,12/20/2012,12/31/2012,12/30/2014,06/29/2015,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,517110,WIRED TELECOMMUNICATIONS CARRIERS,"IGF::CT::IGF    CRITICAL FUNCTIONS

MISSION CRITICAL, TELEPHONE SYSTEM REPLACEMENT PROJECT (TSRP) BALTIMORE SERVICE DELIVERY POINT RELOCATION.",BALTIMORE CITY,BALTIMORE,MD,07,212352000,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DELIVERY ORDER,,151770955,NORTEL GOVERNMENT SOLUTIONS INCORPORATED,12730 FAIR LAKES CIR,,FAIRFAX,VIRGINIA,220334901,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,4,1,"$2,727,420.13","$2,727,420.13","$2,727,420.13"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0064,0,0,SS000940002,11/30/2012,12/01/2012,10/22/2013,10/22/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7030,ADP SOFTWARE,443120,COMPUTER AND SOFTWARE STORES,SS00-09-040002 - DCVI EXPANSION OPERATING SYSTEM SW - MICROSOFT  ---  MICROSOFT OPERATING SYSTEM SOFTWARE TO SUPPORT THE DCVI,WILLIAMSON,ROUND ROCK,TX,10,786820001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FOLLOW-ON ACTION FOLLOWING COMPETITIVE INITIAL ACTION,FIRM FIXED PRICE,BPA CALL,,877936518,DELL MARKETING L.P.,ONE DELL WAY,,ROUND ROCK,TEXAS,786820001,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$85,598.04","$85,598.04","$85,598.04"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0064,1,0,SS000940002,02/25/2013,02/25/2013,10/22/2013,10/22/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7030,ADP SOFTWARE,443120,COMPUTER AND SOFTWARE STORES,SS00-09-040002 - DCVI EXPANSION OPERATING SYSTEM SW - MICROSOFT  ---  MICROSOFT OPERATING SYSTEM SOFTWARE TO SUPPORT THE DCVI,WILLIAMSON,ROUND ROCK,TX,31,786820001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FOLLOW-ON ACTION FOLLOWING COMPETITIVE INITIAL ACTION,FIRM FIXED PRICE,BPA CALL,FUNDING ONLY ACTION,877936518,DELL MARKETING L.P.,ONE DELL WAY,,ROUND ROCK,TEXAS,786820001,UNITED STATES,31,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$19,940.36","$19,940.36","$19,940.36"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0015,0,0,SS001340034,09/03/2013,09/03/2013,10/03/2013,10/03/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7050,ADP COMPONENTS,334111,ELECTRONIC COMPUTER MANUFACTURING,RECOVERY - BPA SERVER SS00-13-40034 DELL SERVERS NSC PROCUREMENT - MIGRATION LAB SERVERS EXCHANGE 3 MIGRATION GROUPS WITHIN OTSO/DIIAS/EMSB.,WILLIAMSON,ROUND ROCK,TX,31,786820001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,BPA CALL,,877936518,DELL MARKETING LIMITED PARTNERSHIP,ONE DELL WAY,,ROUND ROCK,TEXAS,786820001,UNITED STATES,31,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$160,742.01","$160,742.01","$160,742.01"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0015,1,0,SS001340034,09/11/2013,09/11/2013,10/03/2013,10/03/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7050,ADP COMPONENTS,334111,ELECTRONIC COMPUTER MANUFACTURING,RECOVERY - BPA SERVER SS00-13-40034 DELL SERVERS NSC PROCUREMENT - MIGRATION LAB SERVERS EXCHANGE 3 MIGRATION GROUPS WITHIN OTSO/DIIAS/EMSB.,WILLIAMSON,ROUND ROCK,TX,31,786820001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,BPA CALL,OTHER ADMINISTRATIVE ACTION,877936518,DELL MARKETING LIMITED PARTNERSHIP,ONE DELL WAY,,ROUND ROCK,TEXAS,786820001,UNITED STATES,31,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0004,0,0,SS001060107,09/27/2013,09/29/2013,09/28/2014,09/28/2014,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541519,OTHER COMPUTER RELATED SERVICES,"TASK ORDER 0004, FUNDED IN WHOLE BY ARRA, UNDER SS00-10-60107 TO CONTINUE SUBTASKS 4.06-103, AND 4.09-104. PERIOD OF PERFORMANCE FROM 09/29/13 THROUGH 09/28/14. CONTINUES SERVICES RELATED TO TECHNICAL AREAS 6 - SOFTWARE ENGINEERING AND TECHNOLOGY; AND 9, SYSTEMS ADMINISTRATION FOR Z/OS, UNIX, WINDOWS, AND WEB SPHERE.  

IGF::OT::IGF",BALTIMORE CITY,BALTIMORE,MD,07,212350001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,TIME AND MATERIALS,DELIVERY ORDER,,053506809,COMPUTER SCIENCES CORPORATION,7900 HARKINS RD,,LANHAM,MARYLAND,207061359,UNITED STATES,04,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$2,387,476.15","$2,387,476.15","$2,387,476.15"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0002,1,0,SS001060107,12/27/2012,12/31/2012,09/28/2013,09/28/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541519,OTHER COMPUTER RELATED SERVICES,"MISSION CRITICAL, AMERICAN RECOVERY AND INVESTMENT ACT, COMPUTER SCIENCES CORPORATION INFORMATION TECHNOLOGY SUPPORT SERVICES CONTRACT TASK ORDER FOR SERVER MIGRATION AND TECHNICAL SUPPORT THE NEW SUPPORT CENTER",BALTIMORE CITY,BALTIMORE,MD,07,212352000,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,LABOR HOURS,DELIVERY ORDER,FUNDING ONLY ACTION,053506809,COMPUTER SCIENCES CORPORATION,7900 HARKINS RD,,LANHAM,MARYLAND,207061359,UNITED STATES,04,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$222,092.33","$222,092.33","$222,092.33"
28,0417,,4700,GENERAL SERVICES ADMINISTRATION,4740,PUBLIC BUILDINGS SERVICE,AZ000,GSA/PBS/R03 NORTH SERVICE CENTER,03,GS03P12CDC0002,PS20,0,,04/09/2013,04/09/2013,10/25/2014,10/25/2014,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,Y1AA,CONSTRUCTION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,"SOCIAL SECURITY ADMINISTRATION NATIONAL SUPPORT CENTER (DESIGN/BUILD), URBANA, MD, EXPANSION OF UTILITY DUCTBANKS.",FREDERICK,FREDERICK,MD,06,217011201,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,TWO STEP,NO SET ASIDE USED.,,FIRM FIXED PRICE,DEFINITIVE CONTRACT,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,791702194,HENSEL PHELPS CONSTRUCTION CO,4437 BROOKFIELD CORPORATE DR STE 207,,CHANTILLY,VIRGINIA,201512122,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,1,"$379,970.00","$379,970.00","$379,970.00"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001330164,0,0,NNG07DA12B,12/28/2012,12/28/2012,01/27/2013,01/27/2013,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7025,ADP INPUT/OUTPUT AND STORAGE DEVICES,334111,ELECTRONIC COMPUTER MANUFACTURING,ORDER OFF NEW SERVER BPA - DCVI EXPANSION X86 HW  ---  X86 HARDWARE REQUIRED TO COMPLETE THE DEPLOYMENT OF THE  DATACENTER VIRTUAL INFRASTRUCTURE.,MONTGOMERY,BETHESDA,MD,08,208175803,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,835130485,INTERNATIONAL BUSINESS MACHINES CORPORATION,6710 ROCKLEDGE DR,,BETHESDA,MARYLAND,208171826,UNITED STATES,08,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,4,1,"$2,330,000.00","$2,330,000.00","$2,330,000.00"
28,0417,,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,SS001330273,0,0,GS35F0119Y,02/19/2013,03/01/2013,02/28/2014,02/28/2014,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,7030,ADP SOFTWARE,511210,SOFTWARE PUBLISHERS,OPEN MARKET - RED HAT SW TO SUPPORT LINUX INFRASTRUCTURE  ---  RED HAT OPERATING SYSTEM AND SUPPORTING SOFTWARE TO SUPPORT LINUX INFRASTRUCTURE,FAIRFAX,RESTON,VA,11,201915430,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,088365767,CARAHSOFT TECHNOLOGY CORPORATION,12369 SUNRISE VALLEY DR STE D2,,RESTON,VIRGINIA,201915430,UNITED STATES,11,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,5,1,"$265,282.24","$265,282.24","$265,282.24"
28,0417,,4700,GENERAL SERVICES ADMINISTRATION,4740,PUBLIC BUILDINGS SERVICE,AZ000,GSA/PBS/R03 NORTH SERVICE CENTER,03,GS03P12CDC0002,PS16,0,,02/01/2013,02/01/2013,10/25/2014,10/25/2014,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,Y1AA,CONSTRUCTION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,"SSA-NSC CONSTRUCTION; UNDERFLOOR CABLE TRAY
FREDERICK, MD

THE PURPOSE OF THIS MODIFICATION IS TO INCORPORATE ALL WORK SPECIFIED UNDER PCO HP00001, UNDERFLOOR CABLE TRAY AND TO ACCEPT THE CONTRACTOR'S REVISED PROPOSAL DATED 1/08/2013. AS A RESULT, THE PRICE OF THE ABOVE REFERENCED CONTRACT IS HEREBY RAISED $222,359.00 FROM $192,345,458.00 TO $192,567,817.00

ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED.",FREDERICK,FREDERICK,MD,06,217011201,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,TWO STEP,NO SET ASIDE USED.,,FIRM FIXED PRICE,DEFINITIVE CONTRACT,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,791702194,HENSEL PHELPS CONSTRUCTION CO,4437 BROOKFIELD CORPORATE DR STE 207,,CHANTILLY,VIRGINIA,201512122,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,1,"$222,358.00","$222,358.00","$222,358.00"
28,0417,,4700,GENERAL SERVICES ADMINISTRATION,4740,PUBLIC BUILDINGS SERVICE,AZ000,GSA/PBS/R03 NORTH SERVICE CENTER,03,GS03P12CDC0002,PS29,0,,06/17/2013,06/17/2013,10/25/2014,10/25/2014,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,Y1AA,CONSTRUCTION OF OFFICE BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,"SOCIAL SECURITY ADMINISTRATION NATIONAL SUPPORT CENTER DESIGN/BUILD, URBANA, MD. INCORPORATION OF PCO0041 FOR ADDITIONAL COMPUTATIONAL FLUID DYNAMICS MODELING.",FREDERICK,FREDERICK,MD,06,217011201,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,TWO STEP,NO SET ASIDE USED.,,FIRM FIXED PRICE,DEFINITIVE CONTRACT,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,791702194,HENSEL PHELPS CONSTRUCTION CO,4437 BROOKFIELD CORPORATE DR STE 207,,CHANTILLY,VIRGINIA,201512122,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,1,"$29,490.00","$29,490.00","$29,490.00"
28,0417,000,2800,SOCIAL SECURITY ADMINISTRATION,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,00,0053,0,0,SS000960009,06/22/2013,08/10/2013,02/18/2014,02/18/2014,,2800,SOCIAL SECURITY ADMINISTRATION,00600,SOCIAL SECURITY ADMINISTRATION,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,541519,OTHER COMPUTER RELATED SERVICES,"IGF::CT::IGF    CRITICAL FUNCTIONS

TASK ORDER 53 AGAINST SS00-09-60009 WITH KONIAG (KSI) FOR NATIONAL SERVICE CENTER (NSC) SUPPORT TASKS",BALTIMORE CITY,BALTIMORE,MD,07,212352000,UNITED STATES,UNITED STATES,NOT AVAILABLE FOR COMPETITION,AUTHORIZED BY STATUTE,NEGOTIATED PROPOSAL/QUOTE,8(A) SOLE SOURCE ,,FIRM FIXED PRICE,DELIVERY ORDER,,073570124,KONIAG SERVICES INC,4100 LAFAYETTE CENTER DR STE 110,,CHANTILLY,VIRGINIA,201511234,UNITED STATES,10,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$991,119.89","$991,119.89","$991,119.89"
