TAS Agency,TAS Major Program,TAS Sub Program,Department ID,Department Name,Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Contracting Office Region,PIID,Modification Number,Transaction Number,Referenced IDV PIID,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,Last Date to Order,Funding Agency ID,Funding Agency Name,Funding Office ID,Funding Office Name,Product or Service Code,Product or Service Description,NAICS Code,NAICS Description,Description of Requirement,Principal Place of Performance County Name,Principal Place of Performance Location Name,Principal Place of Performance State Code,Congressional District - Place of Performance,Principal Place of Performance Zip Code,Principal Place of Performance Country Name,Country of Origin,Extent Competed,Reason Not Competed,Solicitation Procedures,Type of Set Aside,Statutory Exceptions to Fair Opportunity,Type Of Contract Pricing,Award Type,Reason For Modification,DUNS Number,Vendor Name,Vendor Address Line 1,Vendor Address Line 2,Vendor Address City,Vendor Address State Name,Vendor Address Zip Code,Vendor Address Country Name,Vendor Congressional District,Is Vendor Business Type - 8(a) Firm,Is Vendor Business Type - 8a Joint Venture,Is Vendor Business Type - HUBZone Firm,Is Vendor Business Type - SDB Concern,Is Vendor Business Type - Self-Certifed Small Disadvantaged Business,Is Vendor Business Type - Veteran Owned,Is Vendor Business Type - Service Disabled Vet,Is Vendor Business Type - Women Owned,Is Vendor Business Type - Minority Owned Business,Is Vendor Business Type - Asian Indian,Is Vendor Business Type - Asian Pacific,Is Vendor Business Type - Black Owned,Is Vendor Business Type - Hispanic Owned,Is Vendor Business Type - Native American,Is Vendor Business Type - Other Minority Owned,Is Vendor Business Type - Alaskan Native Owned Corporation or Firm,Is Vendor Business Type - American Indian,Is Vendor Business Type - Indian Tribe,Is Vendor Business Type - Native Hawaiian Owned Organization or Firm,Is Vendor Business Type - Tribally Owned,Is Vendor Business Type - Emerging Small Business,Contracting Officer's Business Size Determination,Number Of Offers Received,Number of Actions,Action Obligation,Base and Exercised Options Value,Base and All Options Value
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,1DQ1,0,0,W91QUZ06D0003,08/25/2014,08/25/2014,09/24/2014,09/24/2014,,2100,DEPT OF THE ARMY,W583JY,W3LD THIRD REGION USACIDC,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",334111,ELECTRONIC COMPUTER MANUFACTURING,HP SB Z420 E5-1620V2 500GB 8GB W7P,LIBERTY,FORT STEWART,GA,01,313145001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FOLLOW-ON ACTION FOLLOWING COMPETITIVE INITIAL ACTION,FIRM FIXED PRICE,DELIVERY ORDER,,026157235,CDW GOVERNMENT LLC,230 N MILWAUKEE AVE,,VERNON HILLS,ILLINOIS,600611577,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$23,828.72","$23,828.72","$23,828.72"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,1DQ2,0,0,W91QUZ06D0003,08/25/2014,08/25/2014,09/25/2014,09/25/2014,,2100,DEPT OF THE ARMY,W5K9BA,W6R8 SIG CNTR STEWART,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",334111,ELECTRONIC COMPUTER MANUFACTURING,"1421AA LATITUDE E6540 - I5 2.5GHZ, 4GB R",LIBERTY,FORT STEWART,GA,01,313145001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FOLLOW-ON ACTION FOLLOWING COMPETITIVE INITIAL ACTION,FIRM FIXED PRICE,DELIVERY ORDER,,026157235,CDW GOVERNMENT LLC,230 N MILWAUKEE AVE,,VERNON HILLS,ILLINOIS,600611577,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$180,244.44","$180,244.44","$180,244.44"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W81K04,W40M USA HLTH CONTRACTING ACT,NO REGION IDENTIFIED,W81K0413P0009,P00002,0,,12/30/2013,11/20/2013,10/31/2014,10/31/2014,,2100,DEPT OF THE ARMY,W81E19,W4JC USA SEC ASST TNG FLD ACT,R499,SUPPORT- PROFESSIONAL: OTHER,524298,ALL OTHER INSURANCE RELATED ACTIVITIES,IGF::OT::IGF - CGSC FORT LEAVENWORTH KS,CUMBERLAND,MECHANICSBURG,PA,11,170553836,UNITED STATES,UNITED STATES,NOT COMPETED UNDER SAP,SAP NON-COMPETITION,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,OTHER ADMINISTRATIVE ACTION,830879164,"QM SERVICES, INC.",5 E MAIN ST FL 1,,MECHANICSBURG,PENNSYLVANIA,170553836,UNITED STATES,11,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$1,000.00","$1,000.00",-$446.87
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124C,W6QM MICC-FT JACKSON,NO REGION IDENTIFIED,W9124C14F0003,0,0,GS02F0352D,02/27/2014,03/01/2014,02/28/2015,02/28/2019,,2100,DEPT OF THE ARMY,W91371,W6CC USAG FT JACKSON,R606,SUPPORT- ADMINISTRATIVE: COURT REPORTING,511199,ALL OTHER PUBLISHERS,CONTRACT REPORTER SUBSCRIPTION,RICHLAND,COLUMBIA,SC,02,292077005,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,ONLY ONE SOURCE - OTHER ,FIRM FIXED PRICE,DELIVERY ORDER,,005094370,CCH INCORPORATED,2700 LAKE COOK RD,,RIVERWOODS,ILLINOIS,600153867,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$4,510.00","$4,510.00","$27,514.00"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,W9124M14P0023,0,0,,06/12/2014,06/12/2014,06/12/2014,06/12/2014,,2100,DEPT OF THE ARMY,W33DL3,W0VA USAG FT STEWART,6140,"BATTERIES, RECHARGEABLE",335911,STORAGE BATTERY MANUFACTURING,"BATTERY FOR XTS 3000/5000, R-8923-40MH",LIBERTY,FORT STEWART,GA,01,313145001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,,FIRM FIXED PRICE,PURCHASE ORDER,,844529946,"CONTINENTAL WIRELESS, INC.",10455 VISTA PARK RD,,DALLAS,TEXAS,752381645,UNITED STATES,05,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,18,1,"$4,629.85","$4,629.85","$4,629.85"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,W9124M14P0032,0,0,,06/12/2014,06/12/2014,06/19/2014,06/19/2014,,2100,DEPT OF THE ARMY,W33LGY,W2MS USA MEDDAC FT STEWART,4210,FIRE FIGHTING EQUIPMENT,332999,ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,"PISTOL GRIP, 1.5"" NH-F SWIV INLET X 1.5""",LIBERTY,FORT STEWART,GA,01,313145001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,,FIRM FIXED PRICE,PURCHASE ORDER,,066003989,"FIRE PROTECTION EQUIPMENT COMPANY, INC.",7206 IMPALA DR,,RICHMOND,VIRGINIA,232284203,UNITED STATES,07,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,14,1,"$8,579.34","$8,579.34","$8,579.34"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,W9124M14P0050,P00001,0,,08/05/2014,08/01/2014,07/07/2014,07/07/2014,,2100,DEPT OF THE ARMY,W33DL3,W0VA USAG FT STEWART,4940,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,333318,OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,FLOOR SWEEPER RIDING,LIBERTY,FORT STEWART,GA,01,313145001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,CHANGE ORDER,121540723,S&Y TRADING CORP. OF NEW JERSEY,2200 N FEDERAL HWY STE 229C,,BOCA RATON,FLORIDA,334317766,UNITED STATES,22,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,6,1,"$1,475.72","$1,475.72","$1,475.72"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,W9124M14P0050,0,0,,06/06/2014,06/06/2014,06/12/2014,06/12/2014,,2100,DEPT OF THE ARMY,W33DL3,W0VA USAG FT STEWART,4940,MISCELLANEOUS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,333318,OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,FLOOR SWEEPER RIDING,LIBERTY,FORT STEWART,GA,01,313145001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,121540723,S&Y TRADING CORP. OF NEW JERSEY,2200 N FEDERAL HWY STE 229C,,BOCA RATON,FLORIDA,334317766,UNITED STATES,22,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,6,1,"$6,519.70","$6,519.70","$6,519.70"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,W9124M14P0174,0,0,,09/26/2014,09/26/2014,10/26/2014,10/26/2014,,2100,DEPT OF THE ARMY,W90UUF,W6YK USALRCTR FT STEWART,7320,KITCHEN EQUIPMENT AND APPLIANCES,335210,SMALL ELECTRICAL APPLIANCE MANUFACTURING,CHOC FONDUE FOUNTAIN,LIBERTY,FORT STEWART,GA,01,313145001,UNITED STATES,UNITED STATES,COMPETED UNDER SAP,,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,,FIRM FIXED PRICE,PURCHASE ORDER,,094653586,IFE GROUP INC,171 SAXONY RD STE 201,,ENCINITAS,CALIFORNIA,920246777,UNITED STATES,49,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,7,1,"$110,551.57","$110,551.57","$110,551.57"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9128A,W2SN ENDIST HONOLULU,NO REGION IDENTIFIED,W9128A14F0011,0,0,GS28F0003P,09/26/2014,09/26/2014,03/31/2015,03/31/2015,,2100,DEPT OF THE ARMY,W9128A,W2SN ENDIST HONOLULU,7110,OFFICE FURNITURE,337122,NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING,DESIGN BR RECONFIGURATION,HONOLULU,FORT SHAFTER,HI,01,968585440,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,ONLY ONE SOURCE - OTHER ,FIRM FIXED PRICE,DELIVERY ORDER,,066288713,CONTRACT FURNISHERS OF HAWAII INCORPORATED,50 S. BERETANIA STREET SUITE C-208B,,HONOLULU,HAWAII,968132222,UNITED STATES,01,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,1,1,"$178,180.89","$178,180.89","$178,180.89"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W91QF4,W6QM MICC-FT LEAVENWORTH,NO REGION IDENTIFIED,B011,0,0,W9124A14D0005,09/28/2014,09/28/2014,10/26/2014,10/26/2014,,2100,DEPT OF THE ARMY,W90F7Z,W6B7 USAG FT LEAVENWORTH,7025,ADP INPUT/OUTPUT AND STORAGE DEVICES,532420,OFFICE MACHINERY AND EQUIPMENT RENTAL AND LEASING,PRINTERS W/OPTIONAL FAX KIT,LEAVENWORTH,FORT LEAVENWORTH,KS,02,660271138,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO SET ASIDE USED.,FAIR OPPORTUNITY GIVEN,FIRM FIXED PRICE,DELIVERY ORDER,,626578041,"KONICA MINOLTA BUSINESS SOLUTIONS U.S.A., INC.",1595 SPRING HILL RD STE 400,,VIENNA,VIRGINIA,221822228,UNITED STATES,11,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,3,1,"$10,277.31","$10,277.31","$11,895.39"
21,2020,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W911S8,W6QM MICC-JB LEWIS-MC CHORD,NO REGION IDENTIFIED,0001,2,0,W9124D11D0011,01/27/2014,01/27/2014,01/27/2014,01/27/2014,,2100,DEPT OF THE ARMY,W68NE6,W12K JBLM LEWIS DPW,V231,"TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: LODGING, HOTEL/MOTEL",721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,MINIMUM GUARANTEE / NUMBER OF ROOMS TBD,PIERCE,TACOMA,WA,10,984339500,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DELIVERY ORDER,CLOSE OUT,781968854,ARROWHEAD REALTY CORP,1109 HARPETH INDUSTRIAL COURT,,FRANKLIN,TENNESSEE,370642223,UNITED STATES,07,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,21,1,"-$5,000.00","-$5,000.00","-$5,000.00"
21,2020,000,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W911S0,W6QM MICC-FDO FT EUSTIS,NO REGION IDENTIFIED,W911S014P0058,0,0,,07/24/2014,07/24/2014,08/25/2014,08/25/2014,,2100,DEPT OF THE ARMY,W56V7K,W1D7 USATSCH,3438,MISCELLANEOUS WELDING EQUIPMENT,333992,WELDING AND SOLDERING EQUIPMENT MANUFACTURING,VRTEX360 EXTENSION UPGRADE 4,NEWPORT NEWS CITY,FORT EUSTIS,VA,03,236045498,UNITED STATES,UNITED STATES,NOT COMPETED,ONLY ONE SOURCE - OTHER ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,PURCHASE ORDER,,071783596,"LINCOLN ELECTRIC COMPANY, THE",22801 ST CLAIR AVE,,CLEVELAND,OHIO,441172524,UNITED STATES,11,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$44,440.00","$44,440.00","$44,440.00"
21,2022,,9700,DEPT OF DEFENSE,97AS,DEFENSE LOGISTICS AGENCY,SP0600,DLA  ENERGY,NO REGION IDENTIFIED,SP060007C8262,P00108,0,,09/17/2014,09/17/2014,08/14/2058,08/14/2058,,2100,DEPT OF THE ARMY,WC1JW8,W6XS USALRCTR JB ELMENDO,S112,UTILITIES- ELECTRIC,221112,FOSSIL FUEL ELECTRIC POWER GENERATION,"MODIFICATION P00108 DECREASES THE PRICE OF CLIN 0059 BY $556,393.88 AS A RESULT OF THE PROJECT'S COMPLETION AND THE PAYMENT OF THE FINAL INVOICE TO THE CONTRACTOR.  CLIN 0059 WAS FOR THE INSTALLATION OF LED STREET LIGHTS ON JOINT-BASE ELMENDORF RICHARDSON, AND WAS FUNDED WITH STIMULUS FUNDS PER THE AMERICAN RECOVERY AND REINVESTMENT ACT (ARRA).",ANCHORAGE,FORT RICHARDSON,AK,00,995055200,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION,,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DEFINITIVE CONTRACT,OTHER ADMINISTRATIVE ACTION,603399853,DOYON UTILITES LIMITED LIABILITY COMPANY,1 DOYON PLACE,,FAIRBANKS,ALASKA,997012941,UNITED STATES,00,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,7,1,"-$556,393.88","-$556,393.88","-$556,393.88"
21,2031,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W58RGZ,W6QK ACC-RSA,NO REGION IDENTIFIED,0001,8,3,W58RGZ11D0169,11/13/2013,11/13/2013,03/06/2013,03/06/2013,,2100,DEPT OF THE ARMY,W80H2M,W6DQ 01 PEO AVN,5826,"RADIO NAVIGATION EQUIPMENT, AIRBORNE",334220,RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,TO ACCEPT AND VERIFY LIST OF REPAIRS AND INCORPORATE AS ATTACHMENT. EXTEND THE PERIOD OF PERFORMANCE BASED ON THE LAST REPAIR COMPLETED.,SALT LAKE,SALT LAKE CITY,UT,02,841162925,UNITED STATES,UNITED STATES,NOT COMPETED,BRAND NAME DESCRIPTION ,ONLY ONE SOURCE,NO SET ASIDE USED.,,COST PLUS FIXED FEE,DELIVERY ORDER,OTHER ADMINISTRATIVE ACTION,008983355,L-3 COMMUNICATIONS CORPORATION,640 N 2200 W,,SALT LAKE CITY,UTAH,841162925,UNITED STATES,02,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
21,2032,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,NO REGION IDENTIFIED,W31P4Q04C0020,P00159,3,,09/30/2014,09/30/2014,01/31/2010,01/31/2010,,2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN&MISSLES CMD,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,336419,OTHER GUIDED MISSILE AND SPACE VEHICLE PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,ENGINEERING SERVICE,ESSEX,ANDOVER,MA,03,018104400,UNITED STATES,UNITED STATES,NOT COMPETED,ONLY ONE SOURCE - OTHER ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DEFINITIVE CONTRACT,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,196882310,RAYTHEON COMPANY,350 LOWELL ST,,ANDOVER,MASSACHUSETTS,018104400,UNITED STATES,03,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"$426,870.02",$0.00,$0.00
21,2035,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W9124M,W6QM MICC-FT STEWART,NO REGION IDENTIFIED,1DE5,0,0,W91QUZ07D0009,07/31/2014,07/31/2014,08/01/2014,08/01/2014,,2100,DEPT OF THE ARMY,W5K9BA,W6R8 SIG CNTR STEWART,7021,"ADP CENTRAL PROCESSING UNIT (CPU, COMPUTER), DIGITAL",517110,WIRED TELECOMMUNICATIONS CARRIERS,CISCO DIRECT SFP-10G-LR=,BRYAN,RICHMOND HILL,GA,01,313243001,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DELIVERY ORDER,,026157235,CDW GOVERNMENT LLC,230 N MILWAUKEE AVE,,VERNON HILLS,ILLINOIS,600611577,UNITED STATES,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,2,1,"$13,578.64","$13,578.64","$13,578.64"
21,2035,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W15P7T,W6QK ACC-APG,NO REGION IDENTIFIED,0040,1,3,W15P7T10DC007,02/14/2014,09/09/2013,12/31/2013,12/31/2013,,2100,DEPT OF THE ARMY,W15P62,W6DR PEO C3T,5895,MISCELLANEOUS COMMUNICATION EQUIPMENT,334210,TELEPHONE APPARATUS MANUFACTURING,THIS IS TO AMEND THE DELIVERY DATE TO COINCIDE WITH UPDATED DELIVERY SCHEDULE FOR POINT OF PRESENCE CABLE KIT.,BRISTOL,TAUNTON,MA,04,027801036,UNITED STATES,UNITED STATES,NOT COMPETED,URGENCY ,ONLY ONE SOURCE,NO SET ASIDE USED.,,FIRM FIXED PRICE,DELIVERY ORDER,CHANGE ORDER,188991954,"GENERAL DYNAMICS C4 SYSTEMS, INC.",400 JOHN QUINCY ADAMS RD,,TAUNTON,MASSACHUSETTS,027801036,UNITED STATES,04,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,$0.00,$0.00,$0.00
21,2040,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,NO REGION IDENTIFIED,0010,0,3,W31P4Q12G0012,09/23/2014,09/23/2014,12/08/2014,12/08/2014,,2100,DEPT OF THE ARMY,W90BWX,W1DF AVIATION-MISSILE RDEC,6640,LABORATORY EQUIPMENT AND SUPPLIES,423430,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,LABORATORY SUPPLY ITEMS (97),MADISON,HUNTSVILLE,AL,05,358051937,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,,FIRM FIXED PRICE,DELIVERY ORDER,,968451591,"ALL POINTS LOGISTICS, LLC","4901 CORPORATE DRIVE, SUITE G",,HUNTSVILLE,ALABAMA,358056219,UNITED STATES,05,NO,NO,NO,NO,YES,YES,YES,NO,YES,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,SMALL BUSINESS,2,1,"$81,402.93","$81,402.93","$81,402.93"
21,2040,,9700,DEPT OF DEFENSE,2100,DEPT OF THE ARMY,W911SR,W6QK ACC-APG,NO REGION IDENTIFIED,W911SR04C0037,P00020,0,,07/23/2014,07/21/2014,07/16/2009,07/16/2009,,2100,DEPT OF THE ARMY,W91B94,W6JR EDGEWOOD CHEM BIO CENTER,AD91,R&D- DEFENSE OTHER: OTHER (BASIC RESEARCH),541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",BAA - R&D FOR ENHANCED AIR PURIFICATION,SAN DIEGO,SAN DIEGO,CA,52,921211522,UNITED STATES,,FULL AND OPEN COMPETITION,,,NO SET ASIDE USED.,,COST PLUS FIXED FEE,DEFINITIVE CONTRACT,CLOSE OUT,030813091,"GEO-CENTERS, INC",7 WELLS AVENUE,,NEWTON CENTRE,MASSACHUSETTS,02459,UNITED STATES,04,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,OTHER THAN SMALL BUSINESS,1,1,"-$11,119.71",$0.00,$0.00
21,2040,,9700,DEPT OF DEFENSE,9763,DEFENSE CONTRACT MANAGEMENT AGENCY (DCMA),S0302A,DCMA SOLDIER SYS AND CAP PHOENIX,NO REGION IDENTIFIED,W56HZV06C0593,A00002,0,,05/16/2014,05/14/2014,01/31/2009,01/31/2009,,2100,DEPT OF THE ARMY,W56HZV,W4GG HQ US ARMY TACOM,AH32,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),541710,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES","200612!007976!2100!W56HZV!TACOM - WARREN                  !W56HZV06C0593  !A!N! !N!             !      !20060915!20070915!102748287!102748287!102748287!N!SENSPEX, INC                  !333 RIO RANCHO BLVD NE STE!RIO RANCHO          !NM!87124!63460!043!35!RIO RANCHO          !SANDOVAL              !NEW MEXICO!+000000374807!N!N!000000000000!AH32!RDTE/WATER POLLUTION-APPLIED RESEARCH             !C9E!ALL OTHER SUPPLIES AND EQUIPMENT    !000 !NOT DISCERNABLE               !541710!E! !3! ! ! ! ! !99990909!B! ! !N!Z!A!N!U!2!053!K!  !A!Y!Z! !  !N!B!N!N! ! !Z! !B!A!000!C!B!N! ! ! ! !    !      !0001! !",BERNALILLO,ALBUQUERQUE,NM,01,871146133,UNITED STATES,UNITED STATES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,,COST PLUS FIXED FEE,DEFINITIVE CONTRACT,CLOSE OUT,102748287,"SENSPEX, INC",333 RIO RANCHO BLVD NE STE,,RIO RANCHO,NEW MEXICO,87124,UNITED STATES,03,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SMALL BUSINESS,53,1,$0.00,$0.00,$0.00
